gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Cartilage precursors	Chondrocytes	Perichondrium	Stromal cells	Cardiomyocytes	Muscle progenitors	Mesoderm	Mesenchymal progenitors	Lateral plate mesoderm	Limb bud mesoderm	Limb bud mesenchyme	Myocytes	Branchial arch mesenchyme	Intermediate mesoderm	Osteoblasts	Dermomyotome	Vascular smooth muscle	Osteoprogenitors	Endothelial cells	Apical ectodermal ridge	Hind limb lateral plate mesoderm	Myotome	Periosteum
CD36	P16671	False	CD36_HUMAN		CPI-SS0EB136379	0.004	0.002	0.002	0.006	0.005	0.0	0.0	0.004	0.028	0.0	0.002	0.108	0.0	0.002	0.005	0.043	0.0	0.0	0.111	0.0	0.0	0.0	0.0
RYK	P34925	False	RYK_HUMAN		CPI-SS0D8972B21	0.192	0.176	0.306	0.281	0.206	0.232	0.161	0.188	0.235	0.189	0.249	0.219	0.232	0.216	0.23	0.241	0.118	0.19	0.213	0.125	0.367	0.102	0.197
SMO	Q99835	False	SMO_HUMAN		CPI-SS0A69F13A3	0.176	0.174	0.237	0.2	0.173	0.214	0.212	0.165	0.261	0.229	0.236	0.197	0.207	0.194	0.148	0.323	0.089	0.155	0.119	0.281	0.131	0.075	0.314
SMO	Q99835	False	SMO_HUMAN		CPI-SS016B7C7D6	0.176	0.174	0.237	0.2	0.173	0.214	0.212	0.165	0.261	0.229	0.236	0.197	0.207	0.194	0.148	0.323	0.089	0.155	0.119	0.281	0.131	0.075	0.314
FZD4	Q9ULV1	False	FZD4_HUMAN		CPI-SS0C2561156	0.057	0.041	0.024	0.065	0.078	0.204	0.032	0.057	0.17	0.037	0.033	0.065	0.084	0.033	0.017	0.0	0.027	0.048	0.249	0.132	0.1	0.058	0.051
FZD4	Q9ULV1	False	FZD4_HUMAN		CPI-SS0B8083B44	0.057	0.041	0.024	0.065	0.078	0.204	0.032	0.057	0.17	0.037	0.033	0.065	0.084	0.033	0.017	0.0	0.027	0.048	0.249	0.132	0.1	0.058	0.051
FZD4	Q9ULV1	False	FZD4_HUMAN		CPI-SS01469637C	0.057	0.041	0.024	0.065	0.078	0.204	0.032	0.057	0.17	0.037	0.033	0.065	0.084	0.033	0.017	0.0	0.027	0.048	0.249	0.132	0.1	0.058	0.051
FZD10	Q9ULW2	False	FZD10_HUMAN		CPI-SS0A683CBC1	0.039	0.078	0.033	0.065	0.017	0.013	0.03	0.015	0.011	0.038	0.045	0.019	0.016	0.006	0.099	0.091	0.0	0.027	0.043	0.13	0.0	0.0	0.0
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS0423580E5	0.28	0.351	0.355	0.246	0.257	0.414	0.281	0.266	0.308	0.36	0.307	0.389	0.227	0.342	0.258	0.275	0.231	0.219	0.111	0.0	0.227	0.204	0.26
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS060B82BBC	0.28	0.351	0.355	0.246	0.257	0.414	0.281	0.266	0.308	0.36	0.307	0.389	0.227	0.342	0.258	0.275	0.231	0.219	0.111	0.0	0.227	0.204	0.26
NOTCH2	Q04721	False	NOTC2_HUMAN		CPI-SS0E1A8414D	0.28	0.351	0.355	0.246	0.257	0.414	0.281	0.266	0.308	0.36	0.307	0.389	0.227	0.342	0.258	0.275	0.231	0.219	0.111	0.0	0.227	0.204	0.26
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS0FB5FE587	0.0	0.008	0.001	0.003	0.0	0.005	0.0	0.001	0.0	0.0	0.005	0.002	0.004	0.004	0.0	0.0	0.036	0.0	0.122	0.0	0.0	0.0	0.0
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS0837E9F59	0.0	0.008	0.001	0.003	0.0	0.005	0.0	0.001	0.0	0.0	0.005	0.002	0.004	0.004	0.0	0.0	0.036	0.0	0.122	0.0	0.0	0.0	0.0
NOTCH4	Q99466	False	NOTC4_HUMAN		CPI-SS0D37C7C70	0.0	0.008	0.001	0.003	0.0	0.005	0.0	0.001	0.0	0.0	0.005	0.002	0.004	0.004	0.0	0.0	0.036	0.0	0.122	0.0	0.0	0.0	0.0
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS047232C64	0.286	0.28	0.232	0.298	0.273	0.966	0.302	0.244	0.141	0.215	0.279	0.369	0.225	0.26	0.263	0.2	0.795	0.194	0.137	0.132	0.138	0.244	0.187
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0B99F22A2	0.286	0.28	0.232	0.298	0.273	0.966	0.302	0.244	0.141	0.215	0.279	0.369	0.225	0.26	0.263	0.2	0.795	0.194	0.137	0.132	0.138	0.244	0.187
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS007AA9FDE	0.286	0.28	0.232	0.298	0.273	0.966	0.302	0.244	0.141	0.215	0.279	0.369	0.225	0.26	0.263	0.2	0.795	0.194	0.137	0.132	0.138	0.244	0.187
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS0938C6980	0.286	0.28	0.232	0.298	0.273	0.966	0.302	0.244	0.141	0.215	0.279	0.369	0.225	0.26	0.263	0.2	0.795	0.194	0.137	0.132	0.138	0.244	0.187
NOTCH3	Q9UM47	False	NOTC3_HUMAN		CPI-SS035E5A708	0.286	0.28	0.232	0.298	0.273	0.966	0.302	0.244	0.141	0.215	0.279	0.369	0.225	0.26	0.263	0.2	0.795	0.194	0.137	0.132	0.138	0.244	0.187
PTN	P21246	False	PTN_HUMAN		CPI-SS0BFB29A42	0.631	0.66	1.244	1.124	0.99	0.528	0.794	1.327	1.096	1.345	1.164	0.63	1.17	1.894	0.782	1.033	0.258	1.331	0.333	1.463	1.407	0.452	0.795
SEMA4D	Q92854	False	SEM4D_HUMAN		CPI-SS08FAC0A55	0.032	0.002	0.02	0.043	0.024	0.013	0.026	0.025	0.028	0.026	0.035	0.024	0.04	0.015	0.036	0.073	0.097	0.025	0.022	0.118	0.049	0.0	0.0
SEMA4D	Q92854	False	SEM4D_HUMAN		CPI-SS0CCCF7C69	0.032	0.002	0.02	0.043	0.024	0.013	0.026	0.025	0.028	0.026	0.035	0.024	0.04	0.015	0.036	0.073	0.097	0.025	0.022	0.118	0.049	0.0	0.0
SEMA4D	Q92854	False	SEM4D_HUMAN		CPI-SS06AA638A8	0.032	0.002	0.02	0.043	0.024	0.013	0.026	0.025	0.028	0.026	0.035	0.024	0.04	0.015	0.036	0.073	0.097	0.025	0.022	0.118	0.049	0.0	0.0
SEMA4G	Q9NTN9	False	SEM4G_HUMAN		CPI-SS0C0A61F92	0.04	0.025	0.031	0.084	0.04	0.012	0.052	0.041	0.019	0.025	0.024	0.017	0.036	0.029	0.037	0.02	0.047	0.035	0.026	0.219	0.0	0.0	0.0
KDR	P35968	False	VGFR2_HUMAN		CPI-SS0EBA5A4D8	0.011	0.01	0.009	0.028	0.002	0.004	0.018	0.009	0.029	0.013	0.008	0.013	0.016	0.021	0.004	0.0	0.054	0.0	0.938	0.0	0.142	0.0	0.0
KDR	P35968	False	VGFR2_HUMAN		CPI-SS0C03F7CDC	0.011	0.01	0.009	0.028	0.002	0.004	0.018	0.009	0.029	0.013	0.008	0.013	0.016	0.021	0.004	0.0	0.054	0.0	0.938	0.0	0.142	0.0	0.0
LTBR	P36941	False	TNR3_HUMAN		CPI-SS03156A825	0.016	0.025	0.01	0.008	0.019	0.01	0.026	0.019	0.01	0.0	0.005	0.012	0.009	0.021	0.0	0.0	0.045	0.005	0.041	0.0	0.0	0.0	0.0
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS0110361CB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS0C28FEC7D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS0879B8E95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS02ACCF1F7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNFRSF14	Q92956	False	TNR14_HUMAN		CPI-SS08330207B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNFRSF17	Q02223	False	TNR17_HUMAN		CPI-SS0B89DD8C1	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LDLR	P01130	False	LDLR_HUMAN		CPI-SS0A81A3626	0.097	0.089	0.154	0.111	0.107	0.121	0.177	0.082	0.044	0.158	0.124	0.105	0.128	0.076	0.141	0.263	0.128	0.084	0.089	0.0	0.099	0.0	0.0
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS0B34CBA4B	0.0	0.003	0.003	0.002	0.0	0.0	0.0	0.002	0.004	0.0	0.005	0.0	0.003	0.002	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0
EPHA1	P21709	False	EPHA1_HUMAN		CPI-SS0FF49C823	0.0	0.003	0.003	0.002	0.0	0.0	0.0	0.002	0.004	0.0	0.005	0.0	0.003	0.002	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS08A54963F	0.007	0.009	0.003	0.002	0.006	0.008	0.0	0.003	0.018	0.0	0.002	0.009	0.0	0.003	0.004	0.0	0.0	0.005	0.042	0.0	0.0	0.0	0.0
EPHA2	P29317	False	EPHA2_HUMAN		CPI-SS046F6F0C1	0.007	0.009	0.003	0.002	0.006	0.008	0.0	0.003	0.018	0.0	0.002	0.009	0.0	0.003	0.004	0.0	0.0	0.005	0.042	0.0	0.0	0.0	0.0
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS0C875BA24	0.593	0.731	1.342	1.091	0.528	0.967	1.39	1.34	0.789	1.119	0.689	0.88	1.389	0.832	0.767	0.935	0.355	0.839	0.345	0.0	0.892	0.733	0.967
EPHA3	P29320	False	EPHA3_HUMAN		CPI-SS09CA492BA	0.593	0.731	1.342	1.091	0.528	0.967	1.39	1.34	0.789	1.119	0.689	0.88	1.389	0.832	0.767	0.935	0.355	0.839	0.345	0.0	0.892	0.733	0.967
EPHA8	P29322	False	EPHA8_HUMAN		CPI-SS0830C7910	0.0	0.022	0.0	0.013	0.0	0.0	0.0	0.001	0.0	0.0	0.004	0.003	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.028	0.0	0.051
EPHA8	P29322	False	EPHA8_HUMAN		CPI-SS037E6BEDF	0.0	0.022	0.0	0.013	0.0	0.0	0.0	0.001	0.0	0.0	0.004	0.003	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.028	0.0	0.051
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS0D81D9F5E	0.209	0.196	0.277	0.512	0.203	0.104	0.278	0.142	0.072	0.22	0.291	0.237	0.257	0.116	0.162	0.062	0.067	0.283	0.185	0.0	0.172	0.0	0.404
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS0762B455F	0.209	0.196	0.277	0.512	0.203	0.104	0.278	0.142	0.072	0.22	0.291	0.237	0.257	0.116	0.162	0.062	0.067	0.283	0.185	0.0	0.172	0.0	0.404
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS079EF5D9C	0.209	0.196	0.277	0.512	0.203	0.104	0.278	0.142	0.072	0.22	0.291	0.237	0.257	0.116	0.162	0.062	0.067	0.283	0.185	0.0	0.172	0.0	0.404
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS0008137B6	0.209	0.196	0.277	0.512	0.203	0.104	0.278	0.142	0.072	0.22	0.291	0.237	0.257	0.116	0.162	0.062	0.067	0.283	0.185	0.0	0.172	0.0	0.404
EPHA5	P54756	False	EPHA5_HUMAN		CPI-SS09E3F5044	0.209	0.196	0.277	0.512	0.203	0.104	0.278	0.142	0.072	0.22	0.291	0.237	0.257	0.116	0.162	0.062	0.067	0.283	0.185	0.0	0.172	0.0	0.404
TNFSF11	O14788	False	TNF11_HUMAN		CPI-SS073811AB3	0.0	0.003	0.002	0.0	0.0	0.001	0.0	0.003	0.0	0.0	0.0	0.0	0.016	0.0	0.01	0.0	0.021	0.005	0.0	0.0	0.0	0.0	0.0
SSTR1	P30872	False	SSR1_HUMAN		CPI-SS06CE0CF64	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.004	0.012	0.002	0.0	0.004	0.0	0.023	0.0	0.0	0.005	0.003	0.0	0.0	0.0	0.0
MC4R	P32245	False	MC4R_HUMAN		CPI-SS09CF5B145	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MC4R	P32245	False	MC4R_HUMAN		CPI-SS098F8DB82	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MC2R	Q01718	False	ACTHR_HUMAN		CPI-SS0C0E2C69C	0.0	0.002	0.0	0.004	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TDGF1	P13385	False	TDGF1_HUMAN		CPI-SS033A27302	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TDGF1	P13385	False	TDGF1_HUMAN		CPI-SS0E9F84F1F	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CXCL16	Q9H2A7	False	CXL16_HUMAN		CPI-SS00F282936	0.0	0.007	0.003	0.003	0.005	0.001	0.0	0.002	0.006	0.0	0.0	0.0	0.003	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCL2	P13500	False	CCL2_HUMAN		CPI-SS03165AD8C	0.001	0.004	0.001	0.005	0.0	0.0	0.0	0.003	0.0	0.009	0.002	0.001	0.0	0.0	0.0	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0AE4CF4E7	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0DA291AD9	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCL7	P80098	False	CCL7_HUMAN		CPI-SS0ADA38C78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCL7	P80098	False	CCL7_HUMAN		CPI-SS0B186A32C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCL28	Q9NRJ3	False	CCL28_HUMAN		CPI-SS091B461CB	0.0	0.0	0.003	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CXCR4	P61073	False	CXCR4_HUMAN		CPI-SS0A28DCA72	0.006	0.007	0.005	0.009	0.009	0.038	0.0	0.003	0.01	0.0	0.005	0.02	0.003	0.01	0.011	0.023	0.0	0.0	0.042	0.0	0.0	0.0	0.0
NPR1	P16066	False	ANPRA_HUMAN		CPI-SS032AD1183	0.001	0.004	0.0	0.007	0.0	0.004	0.0	0.011	0.003	0.0	0.002	0.0	0.0	0.007	0.005	0.0	0.0	0.0	0.193	0.0	0.047	0.0	0.0
ERBB3	P21860	False	ERBB3_HUMAN		CPI-SS053613259	0.006	0.007	0.005	0.012	0.003	0.193	0.0	0.006	0.011	0.0	0.004	0.218	0.0	0.006	0.008	0.0	0.0	0.011	0.014	0.0	0.0	0.0	0.0
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0E063192D	0.385	0.492	0.353	0.971	0.249	0.48	0.176	0.326	0.804	0.296	0.255	1.95	0.303	0.585	0.213	0.269	0.289	0.32	0.408	0.0	0.245	0.311	0.434
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0FC42EC80	0.385	0.492	0.353	0.971	0.249	0.48	0.176	0.326	0.804	0.296	0.255	1.95	0.303	0.585	0.213	0.269	0.289	0.32	0.408	0.0	0.245	0.311	0.434
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0F0D7F25C	0.385	0.492	0.353	0.971	0.249	0.48	0.176	0.326	0.804	0.296	0.255	1.95	0.303	0.585	0.213	0.269	0.289	0.32	0.408	0.0	0.245	0.311	0.434
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0D5E30C6C	0.385	0.492	0.353	0.971	0.249	0.48	0.176	0.326	0.804	0.296	0.255	1.95	0.303	0.585	0.213	0.269	0.289	0.32	0.408	0.0	0.245	0.311	0.434
ERBB4	Q15303	False	ERBB4_HUMAN		CPI-SS0BD5C2A23	0.385	0.492	0.353	0.971	0.249	0.48	0.176	0.326	0.804	0.296	0.255	1.95	0.303	0.585	0.213	0.269	0.289	0.32	0.408	0.0	0.245	0.311	0.434
EGFR	P00533	False	EGFR_HUMAN		CPI-SS004C23DCE	0.104	0.606	0.233	0.295	0.364	0.113	0.298	0.463	0.222	0.226	0.146	0.078	0.255	0.631	0.146	0.065	0.684	0.144	0.06	0.454	0.336	0.085	0.614
LSR	Q86X29	False	LSR_HUMAN		CPI-SS0708FE6FF	0.034	0.023	0.009	0.032	0.038	0.011	0.007	0.009	0.103	0.02	0.006	0.011	0.016	0.034	0.014	0.021	0.0	0.031	0.045	0.181	0.0	0.0	0.049
NETO2	Q8NC67	False	NETO2_HUMAN		CPI-SS0E075E5AF	0.233	0.187	0.19	0.353	0.213	0.232	0.187	0.191	0.228	0.18	0.202	0.154	0.249	0.253	0.222	0.573	0.118	0.197	0.135	0.3	0.353	0.138	0.091
MS4A4A	Q96JQ5	False	M4A4A_HUMAN		CPI-SS0978D28AB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS02572E1EF	0.288	0.483	0.252	0.387	0.331	0.549	0.136	0.317	0.409	0.306	0.263	0.308	0.282	0.375	0.256	0.513	0.091	0.271	0.165	0.569	0.181	0.53	0.209
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS034D3988F	0.288	0.483	0.252	0.387	0.331	0.549	0.136	0.317	0.409	0.306	0.263	0.308	0.282	0.375	0.256	0.513	0.091	0.271	0.165	0.569	0.181	0.53	0.209
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS0057AB387	0.288	0.483	0.252	0.387	0.331	0.549	0.136	0.317	0.409	0.306	0.263	0.308	0.282	0.375	0.256	0.513	0.091	0.271	0.165	0.569	0.181	0.53	0.209
LGR4	Q9BXB1	False	LGR4_HUMAN		CPI-SS01E3453DB	0.288	0.483	0.252	0.387	0.331	0.549	0.136	0.317	0.409	0.306	0.263	0.308	0.282	0.375	0.256	0.513	0.091	0.271	0.165	0.569	0.181	0.53	0.209
LGR6	Q9HBX8	False	LGR6_HUMAN		CPI-SS0609FCF76	0.007	0.017	0.008	0.012	0.016	0.004	0.044	0.012	0.021	0.0	0.013	0.001	0.011	0.015	0.023	0.02	0.0	0.0	0.003	0.556	0.0	0.0	0.0
LGR6	Q9HBX8	False	LGR6_HUMAN		CPI-SS0E5397537	0.007	0.017	0.008	0.012	0.016	0.004	0.044	0.012	0.021	0.0	0.013	0.001	0.011	0.015	0.023	0.02	0.0	0.0	0.003	0.556	0.0	0.0	0.0
LGR6	Q9HBX8	False	LGR6_HUMAN		CPI-SS019104E2E	0.007	0.017	0.008	0.012	0.016	0.004	0.044	0.012	0.021	0.0	0.013	0.001	0.011	0.015	0.023	0.02	0.0	0.0	0.003	0.556	0.0	0.0	0.0
LGR6	Q9HBX8	False	LGR6_HUMAN		CPI-SS0EB5364D4	0.007	0.017	0.008	0.012	0.016	0.004	0.044	0.012	0.021	0.0	0.013	0.001	0.011	0.015	0.023	0.02	0.0	0.0	0.003	0.556	0.0	0.0	0.0
TNFRSF11A	Q9Y6Q6	False	TNR11_HUMAN		CPI-SS0ED2573CA	0.009	0.002	0.008	0.003	0.038	0.002	0.0	0.007	0.01	0.011	0.0	0.002	0.004	0.002	0.013	0.0	0.0	0.0	0.033	0.125	0.0	0.0	0.0
ARF1	P84077	False	ARF1_HUMAN		CPI-SS06A999D25	0.066	0.068	0.093	0.102	0.073	0.093	0.126	0.079	0.082	0.023	0.061	0.105	0.084	0.08	0.048	0.091	0.027	0.062	0.107	0.0	0.081	0.174	0.042
PLXND1	Q9Y4D7	False	PLXD1_HUMAN		CPI-SS0F3A089DE	0.027	0.027	0.018	0.085	0.031	0.014	0.084	0.019	0.015	0.032	0.016	0.035	0.039	0.044	0.01	0.0	0.132	0.015	0.985	0.0	0.067	0.0	0.055
PLXND1	Q9Y4D7	False	PLXD1_HUMAN		CPI-SS044C72D0D	0.027	0.027	0.018	0.085	0.031	0.014	0.084	0.019	0.015	0.032	0.016	0.035	0.039	0.044	0.01	0.0	0.132	0.015	0.985	0.0	0.067	0.0	0.055
TEK	Q02763	False	TIE2_HUMAN		CPI-SS0BAB460FF	0.011	0.03	0.02	0.015	0.023	0.025	0.015	0.017	0.074	0.011	0.002	0.016	0.006	0.029	0.004	0.0	0.076	0.01	1.019	0.0	0.055	0.0	0.067
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS090FC28E1	0.121	0.221	0.172	0.188	0.172	0.081	0.058	0.133	0.215	0.115	0.221	0.076	0.157	0.124	0.12	0.092	0.163	0.139	0.291	0.155	0.31	0.0	0.092
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS04124F4E1	0.121	0.221	0.172	0.188	0.172	0.081	0.058	0.133	0.215	0.115	0.221	0.076	0.157	0.124	0.12	0.092	0.163	0.139	0.291	0.155	0.31	0.0	0.092
EFNB2	P52799	False	EFNB2_HUMAN		CPI-SS0B9E8C0DE	0.121	0.221	0.172	0.188	0.172	0.081	0.058	0.133	0.215	0.115	0.221	0.076	0.157	0.124	0.12	0.092	0.163	0.139	0.291	0.155	0.31	0.0	0.092
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0DC4D593E	0.097	0.246	0.129	0.187	0.08	0.071	0.08	0.119	0.099	0.08	0.13	0.097	0.099	0.134	0.129	0.042	0.029	0.099	0.052	0.141	0.121	0.08	0.046
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0111AAD26	0.097	0.246	0.129	0.187	0.08	0.071	0.08	0.119	0.099	0.08	0.13	0.097	0.099	0.134	0.129	0.042	0.029	0.099	0.052	0.141	0.121	0.08	0.046
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0FF55B42C	0.097	0.246	0.129	0.187	0.08	0.071	0.08	0.119	0.099	0.08	0.13	0.097	0.099	0.134	0.129	0.042	0.029	0.099	0.052	0.141	0.121	0.08	0.046
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0F21D6CA0	0.097	0.246	0.129	0.187	0.08	0.071	0.08	0.119	0.099	0.08	0.13	0.097	0.099	0.134	0.129	0.042	0.029	0.099	0.052	0.141	0.121	0.08	0.046
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS0470AF83E	0.097	0.246	0.129	0.187	0.08	0.071	0.08	0.119	0.099	0.08	0.13	0.097	0.099	0.134	0.129	0.042	0.029	0.099	0.052	0.141	0.121	0.08	0.046
EFNB1	P98172	False	EFNB1_HUMAN		CPI-SS00046DCF3	0.097	0.246	0.129	0.187	0.08	0.071	0.08	0.119	0.099	0.08	0.13	0.097	0.099	0.134	0.129	0.042	0.029	0.099	0.052	0.141	0.121	0.08	0.046
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS08718E4FB	0.047	0.051	0.05	0.061	0.031	0.012	0.018	0.035	0.025	0.071	0.068	0.016	0.053	0.028	0.037	0.026	0.025	0.042	0.023	0.0	0.047	0.059	0.105
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0DA366C78	0.047	0.051	0.05	0.061	0.031	0.012	0.018	0.035	0.025	0.071	0.068	0.016	0.053	0.028	0.037	0.026	0.025	0.042	0.023	0.0	0.047	0.059	0.105
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0A5B945E3	0.047	0.051	0.05	0.061	0.031	0.012	0.018	0.035	0.025	0.071	0.068	0.016	0.053	0.028	0.037	0.026	0.025	0.042	0.023	0.0	0.047	0.059	0.105
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0865716E5	0.047	0.051	0.05	0.061	0.031	0.012	0.018	0.035	0.025	0.071	0.068	0.016	0.053	0.028	0.037	0.026	0.025	0.042	0.023	0.0	0.047	0.059	0.105
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS0D41C7AF5	0.047	0.051	0.05	0.061	0.031	0.012	0.018	0.035	0.025	0.071	0.068	0.016	0.053	0.028	0.037	0.026	0.025	0.042	0.023	0.0	0.047	0.059	0.105
EFNB3	Q15768	False	EFNB3_HUMAN		CPI-SS07CA5A6F1	0.047	0.051	0.05	0.061	0.031	0.012	0.018	0.035	0.025	0.071	0.068	0.016	0.053	0.028	0.037	0.026	0.025	0.042	0.023	0.0	0.047	0.059	0.105
EPOR	P19235	False	EPOR_HUMAN		CPI-SS087A17AD6	0.001	0.002	0.004	0.006	0.008	0.003	0.0	0.002	0.007	0.013	0.007	0.009	0.006	0.002	0.004	0.0	0.024	0.006	0.017	0.0	0.0	0.0	0.0
EPHB4	P54760	False	EPHB4_HUMAN		CPI-SS0A0DE9CD6	0.172	0.141	0.213	0.157	0.126	0.139	0.191	0.154	0.091	0.215	0.167	0.067	0.172	0.167	0.146	0.08	0.088	0.145	0.376	0.0	0.162	0.214	0.197
EPHB4	P54760	False	EPHB4_HUMAN		CPI-SS08D0F9109	0.172	0.141	0.213	0.157	0.126	0.139	0.191	0.154	0.091	0.215	0.167	0.067	0.172	0.167	0.146	0.08	0.088	0.145	0.376	0.0	0.162	0.214	0.197
EFNA5	P52803	False	EFNA5_HUMAN		CPI-SS0586F2596	1.486	1.868	2.469	1.897	1.94	1.507	1.057	1.865	1.682	1.885	2.261	1.495	1.665	1.77	1.888	1.466	1.102	2.189	0.865	0.834	1.268	1.394	1.701
