gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Chondrocytes	Mesenchymal progenitors	Cardiomyocytes	Muscle progenitors	Intermediate mesoderm	Myocytes	Stromal cells	Perichondrium	Endothelial cells	Limb bud mesenchyme	Branchial arch mesenchyme	Cartilage precursors	Vascular smooth muscle	Mesoderm	Lateral plate mesoderm	Osteoprogenitors	Osteoblasts	Apical ectodermal ridge	Hind limb lateral plate mesoderm	Periosteum	Dermomyotome	Myotome	Limb bud mesoderm
INHBA	P08476	False	INHBA_HUMAN		CPI-CS0924060DB	0.004	0.028	0.008	0.001	0.035	0.003	0.012	0.041	0.005	0.051	0.06	0.011	0.023	0.013	0.021	0.037	0.042	0.0	0.0	0.065	0.0	0.0	0.124
INHBA	P08476	False	INHBA_HUMAN		CPI-CS0B79F5D68	0.004	0.028	0.008	0.001	0.035	0.003	0.012	0.041	0.005	0.051	0.06	0.011	0.023	0.013	0.021	0.037	0.042	0.0	0.0	0.065	0.0	0.0	0.124
INHBB	P09529	False	INHBB_HUMAN		CPI-CS073233FCC	0.0	0.002	0.0	0.0	0.007	0.008	0.015	0.014	0.004	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.067
INHBB	P09529	False	INHBB_HUMAN		CPI-CS048465560	0.0	0.002	0.0	0.0	0.007	0.008	0.015	0.014	0.004	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.067
INHBB	P09529	False	INHBB_HUMAN		CPI-CS02899BF8B	0.0	0.002	0.0	0.0	0.007	0.008	0.015	0.014	0.004	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.067
INHBB	P09529	False	INHBB_HUMAN		CPI-CS085EF890A	0.0	0.002	0.0	0.0	0.007	0.008	0.015	0.014	0.004	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.067
INHBB	P09529	False	INHBB_HUMAN		CPI-CS007ADC2D1	0.0	0.002	0.0	0.0	0.007	0.008	0.015	0.014	0.004	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.067
INHBB	P09529	False	INHBB_HUMAN		CPI-CS0A5400A6A	0.0	0.002	0.0	0.0	0.007	0.008	0.015	0.014	0.004	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.067
BMP2	P12643	False	BMP2_HUMAN		CPI-CS0E4E75E3B	0.023	0.023	0.016	0.005	0.012	0.01	0.026	0.037	0.064	0.048	0.043	0.059	0.034	0.003	0.018	0.054	0.045	0.0	0.028	0.0	0.185	0.0	0.09
BMP2	P12643	False	BMP2_HUMAN		CPI-CS028ACED72	0.023	0.023	0.016	0.005	0.012	0.01	0.026	0.037	0.064	0.048	0.043	0.059	0.034	0.003	0.018	0.054	0.045	0.0	0.028	0.0	0.185	0.0	0.09
BMP2	P12643	False	BMP2_HUMAN		CPI-CS075442484	0.023	0.023	0.016	0.005	0.012	0.01	0.026	0.037	0.064	0.048	0.043	0.059	0.034	0.003	0.018	0.054	0.045	0.0	0.028	0.0	0.185	0.0	0.09
BMP2	P12643	False	BMP2_HUMAN		CPI-CS0BE59B43E	0.023	0.023	0.016	0.005	0.012	0.01	0.026	0.037	0.064	0.048	0.043	0.059	0.034	0.003	0.018	0.054	0.045	0.0	0.028	0.0	0.185	0.0	0.09
BMP2	P12643	False	BMP2_HUMAN		CPI-CS08A043594	0.023	0.023	0.016	0.005	0.012	0.01	0.026	0.037	0.064	0.048	0.043	0.059	0.034	0.003	0.018	0.054	0.045	0.0	0.028	0.0	0.185	0.0	0.09
BMP2	P12643	False	BMP2_HUMAN		CPI-CS058910188	0.023	0.023	0.016	0.005	0.012	0.01	0.026	0.037	0.064	0.048	0.043	0.059	0.034	0.003	0.018	0.054	0.045	0.0	0.028	0.0	0.185	0.0	0.09
BMP4	P12644	False	BMP4_HUMAN		CPI-CS0E54FF657	0.14	0.068	0.084	0.011	0.053	0.017	0.061	0.042	0.037	0.14	0.085	0.074	0.01	0.088	0.11	0.071	0.154	0.921	0.063	0.133	0.083	0.0	0.0
BMP4	P12644	False	BMP4_HUMAN		CPI-CS0107C51C6	0.14	0.068	0.084	0.011	0.053	0.017	0.061	0.042	0.037	0.14	0.085	0.074	0.01	0.088	0.11	0.071	0.154	0.921	0.063	0.133	0.083	0.0	0.0
BMP4	P12644	False	BMP4_HUMAN		CPI-CS012D15A88	0.14	0.068	0.084	0.011	0.053	0.017	0.061	0.042	0.037	0.14	0.085	0.074	0.01	0.088	0.11	0.071	0.154	0.921	0.063	0.133	0.083	0.0	0.0
BMP4	P12644	False	BMP4_HUMAN		CPI-CS0BCDC40FC	0.14	0.068	0.084	0.011	0.053	0.017	0.061	0.042	0.037	0.14	0.085	0.074	0.01	0.088	0.11	0.071	0.154	0.921	0.063	0.133	0.083	0.0	0.0
BMP4	P12644	False	BMP4_HUMAN		CPI-CS02957B1BF	0.14	0.068	0.084	0.011	0.053	0.017	0.061	0.042	0.037	0.14	0.085	0.074	0.01	0.088	0.11	0.071	0.154	0.921	0.063	0.133	0.083	0.0	0.0
BMP4	P12644	False	BMP4_HUMAN		CPI-CS0E997FABD	0.14	0.068	0.084	0.011	0.053	0.017	0.061	0.042	0.037	0.14	0.085	0.074	0.01	0.088	0.11	0.071	0.154	0.921	0.063	0.133	0.083	0.0	0.0
GDF5	P43026	False	GDF5_HUMAN		CPI-CS09CECD20D	0.0	0.003	0.0	0.003	0.0	0.002	0.004	0.001	0.0	0.0	0.0	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.116	0.0	0.0
GDF5	P43026	False	GDF5_HUMAN		CPI-CS0700FDD27	0.0	0.003	0.0	0.003	0.0	0.002	0.004	0.001	0.0	0.0	0.0	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.116	0.0	0.0
GDF5	P43026	False	GDF5_HUMAN		CPI-CS0DAA66443	0.0	0.003	0.0	0.003	0.0	0.002	0.004	0.001	0.0	0.0	0.0	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.116	0.0	0.0
GDF5	P43026	False	GDF5_HUMAN		CPI-CS036BF2AC7	0.0	0.003	0.0	0.003	0.0	0.002	0.004	0.001	0.0	0.0	0.0	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.116	0.0	0.0
GDF5	P43026	False	GDF5_HUMAN		CPI-CS069E2161D	0.0	0.003	0.0	0.003	0.0	0.002	0.004	0.001	0.0	0.0	0.0	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.116	0.0	0.0
GDF5	P43026	False	GDF5_HUMAN		CPI-CS089A36491	0.0	0.003	0.0	0.003	0.0	0.002	0.004	0.001	0.0	0.0	0.0	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.116	0.0	0.0
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-CS0B9A4CA4D	0.004	0.005	0.009	0.0	0.024	0.0	0.003	0.013	0.0	0.013	0.003	0.002	0.0	0.0	0.047	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-CS0C623F17A	0.004	0.005	0.009	0.0	0.024	0.0	0.003	0.013	0.0	0.013	0.003	0.002	0.0	0.0	0.047	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-CS04C402DFB	0.004	0.005	0.009	0.0	0.024	0.0	0.003	0.013	0.0	0.013	0.003	0.002	0.0	0.0	0.047	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-CS0546460D1	0.004	0.005	0.009	0.0	0.024	0.0	0.003	0.013	0.0	0.013	0.003	0.002	0.0	0.0	0.047	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-CS0D9226707	0.004	0.005	0.009	0.0	0.024	0.0	0.003	0.013	0.0	0.013	0.003	0.002	0.0	0.0	0.047	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-CS027F8BD7E	0.004	0.005	0.009	0.0	0.024	0.0	0.003	0.013	0.0	0.013	0.003	0.002	0.0	0.0	0.047	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-CS0CFA0E4C5	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-CS027D7A724	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-CS05789C9A0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-CS0E5078EDE	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-CS0BDA0D08C	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-CS055E15573	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMP15	O95972	False	BMP15_HUMAN		CPI-CS0A8F7D89F	0.002	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMPR1A	P36894	False	BMR1A_HUMAN		CPI-CS0569B9B91	0.528	0.582	0.653	0.749	0.754	0.664	0.601	0.694	0.145	0.635	0.574	0.615	0.528	0.638	0.674	0.569	0.573	0.381	0.222	0.619	0.498	0.452	0.325
MSTN	O14793	False	GDF8_HUMAN		CPI-CS09F35DDEB	0.0	0.001	0.003	0.034	0.0	0.091	0.002	0.0	0.002	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MSTN	O14793	False	GDF8_HUMAN		CPI-CS0AED3F8E8	0.0	0.001	0.003	0.034	0.0	0.091	0.002	0.0	0.002	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GDF11	O95390	False	GDF11_HUMAN		CPI-CS04F78ACD6	0.002	0.017	0.02	0.026	0.01	0.024	0.027	0.024	0.019	0.017	0.018	0.012	0.012	0.013	0.012	0.031	0.036	0.0	0.0	0.0	0.0	0.0	0.0
GDF11	O95390	False	GDF11_HUMAN		CPI-CS0384572FE	0.002	0.017	0.02	0.026	0.01	0.024	0.027	0.024	0.019	0.017	0.018	0.012	0.012	0.013	0.012	0.031	0.036	0.0	0.0	0.0	0.0	0.0	0.0
BMP3	P12645	False	BMP3_HUMAN		CPI-CS0C8F1E01F	0.019	0.027	0.016	0.003	0.023	0.003	0.017	0.024	0.003	0.049	0.025	0.022	0.0	0.031	0.01	0.018	0.073	0.196	0.08	0.061	0.0	0.0	0.085
GDF10	P55107	False	GDF10_HUMAN		CPI-CS06C0EEFCB	0.015	0.024	0.063	0.002	0.038	0.008	0.023	0.032	0.015	0.021	0.02	0.023	0.0	0.004	0.004	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0
CNTF	P26441	False	CNTF_HUMAN		CPI-CS0B0B35928	0.002	0.0	0.0	0.0	0.0	0.002	0.003	0.0	0.003	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CNTF	P26441	False	CNTF_HUMAN		CPI-SS0D795AC00	0.002	0.0	0.0	0.0	0.0	0.002	0.003	0.0	0.003	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CLCF1	Q9UBD9	False	CLCF1_HUMAN		CPI-CS0EB5F7B6F	0.005	0.015	0.017	0.002	0.009	0.002	0.006	0.017	0.001	0.015	0.003	0.021	0.0	0.013	0.022	0.016	0.015	0.0	0.021	0.0	0.0	0.0	0.0
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0B02DE712	0.186	0.691	0.291	0.517	0.427	0.358	1.067	0.769	0.342	0.326	0.551	0.246	0.111	0.195	0.294	0.814	0.473	0.0	0.112	0.471	0.16	0.0	0.593
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS09375CA29	0.186	0.691	0.291	0.517	0.427	0.358	1.067	0.769	0.342	0.326	0.551	0.246	0.111	0.195	0.294	0.814	0.473	0.0	0.112	0.471	0.16	0.0	0.593
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS00A953C3A	0.186	0.691	0.291	0.517	0.427	0.358	1.067	0.769	0.342	0.326	0.551	0.246	0.111	0.195	0.294	0.814	0.473	0.0	0.112	0.471	0.16	0.0	0.593
NRG1	Q02297	False	NRG1_HUMAN		CPI-SS0BF9FA3F2	0.186	0.691	0.291	0.517	0.427	0.358	1.067	0.769	0.342	0.326	0.551	0.246	0.111	0.195	0.294	0.814	0.473	0.0	0.112	0.471	0.16	0.0	0.593
EGF	P01133	False	EGF_HUMAN		CPI-SS0F4D30D5A	0.032	0.016	0.026	0.036	0.014	0.041	0.031	0.021	0.028	0.035	0.003	0.007	0.01	0.019	0.049	0.07	0.02	0.271	0.0	0.0	0.0	0.0	0.0
TGFA	P01135	False	TGFA_HUMAN		CPI-SS0E25CE362	0.006	0.004	0.005	0.0	0.014	0.008	0.014	0.005	0.023	0.0	0.003	0.007	0.0	0.01	0.011	0.015	0.012	0.0	0.0	0.0	0.093	0.0	0.0
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SS0055264F3	0.0	0.004	0.037	0.001	0.008	0.004	0.011	0.011	0.139	0.012	0.007	0.014	0.047	0.012	0.0	0.032	0.075	0.0	0.062	0.0	0.0	0.0	0.0
MIF	P14174	False	MIF_HUMAN		CPI-SS00EDDD458	0.002	0.011	0.013	0.028	0.016	0.032	0.029	0.01	0.014	0.01	0.007	0.006	0.024	0.021	0.04	0.017	0.025	0.0	0.07	0.0	0.0	0.0	0.0
MIF	P14174	False	MIF_HUMAN		CPI-SS0ABC5C1B8	0.002	0.011	0.013	0.028	0.016	0.032	0.029	0.01	0.014	0.01	0.007	0.006	0.024	0.021	0.04	0.017	0.025	0.0	0.07	0.0	0.0	0.0	0.0
AREG	P15514	False	AREG_HUMAN		CPI-SS0481D83A4	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AREG	P15514	False	AREG_HUMAN		CPI-SS0D4C221B8	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GRN	P28799	False	GRN_HUMAN		CPI-SS08CA619FE	0.046	0.031	0.04	0.016	0.031	0.021	0.047	0.032	0.046	0.035	0.025	0.021	0.039	0.016	0.047	0.051	0.027	0.0	0.085	0.0	0.07	0.0	0.0
GRN	P28799	False	GRN_HUMAN		CPI-SS0DA033F03	0.046	0.031	0.04	0.016	0.031	0.021	0.047	0.032	0.046	0.035	0.025	0.021	0.039	0.016	0.047	0.051	0.027	0.0	0.085	0.0	0.07	0.0	0.0
GRN	P28799	False	GRN_HUMAN		CPI-SS054D158CC	0.046	0.031	0.04	0.016	0.031	0.021	0.047	0.032	0.046	0.035	0.025	0.021	0.039	0.016	0.047	0.051	0.027	0.0	0.085	0.0	0.07	0.0	0.0
GRN	P28799	False	GRN_HUMAN		CPI-SS0C4E86714	0.046	0.031	0.04	0.016	0.031	0.021	0.047	0.032	0.046	0.035	0.025	0.021	0.039	0.016	0.047	0.051	0.027	0.0	0.085	0.0	0.07	0.0	0.0
BTC	P35070	False	BTC_HUMAN		CPI-SS0A19E9C34	0.0	0.002	0.0	0.003	0.006	0.0	0.007	0.003	0.0	0.0	0.0	0.002	0.0	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BTC	P35070	False	BTC_HUMAN		CPI-SS06BC4D123	0.0	0.002	0.0	0.003	0.006	0.0	0.007	0.003	0.0	0.0	0.0	0.002	0.0	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COPA	P53621	False	COPA_HUMAN		CPI-SS088A0A760	0.442	0.447	0.335	0.341	0.433	0.267	0.356	0.525	0.374	0.273	0.37	0.359	0.365	0.374	0.391	0.278	0.399	0.0	0.518	0.338	0.166	0.516	0.279
COPA	P53621	False	COPA_HUMAN		CPI-SS0302E8E8F	0.442	0.447	0.335	0.341	0.433	0.267	0.356	0.525	0.374	0.273	0.37	0.359	0.365	0.374	0.391	0.278	0.399	0.0	0.518	0.338	0.166	0.516	0.279
COPA	P53621	False	COPA_HUMAN		CPI-SS0E6E8A727	0.442	0.447	0.335	0.341	0.433	0.267	0.356	0.525	0.374	0.273	0.37	0.359	0.365	0.374	0.391	0.278	0.399	0.0	0.518	0.338	0.166	0.516	0.279
COPA	P53621	False	COPA_HUMAN		CPI-SS04C3EC52C	0.442	0.447	0.335	0.341	0.433	0.267	0.356	0.525	0.374	0.273	0.37	0.359	0.365	0.374	0.391	0.278	0.399	0.0	0.518	0.338	0.166	0.516	0.279
EPGN	Q6UW88	False	EPGN_HUMAN		CPI-SS07F042076	0.002	0.001	0.002	0.003	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HBEGF	Q99075	False	HBEGF_HUMAN		CPI-SS0C10824C7	0.014	0.016	0.014	0.012	0.027	0.016	0.019	0.015	0.046	0.011	0.0	0.007	0.024	0.009	0.005	0.018	0.019	0.0	0.0	0.039	0.0	0.0	0.0
HBEGF	Q99075	False	HBEGF_HUMAN		CPI-SS0632A027A	0.014	0.016	0.014	0.012	0.027	0.016	0.019	0.015	0.046	0.011	0.0	0.007	0.024	0.009	0.005	0.018	0.019	0.0	0.0	0.039	0.0	0.0	0.0
HBEGF	Q99075	False	HBEGF_HUMAN		CPI-SS03098AC28	0.014	0.016	0.014	0.012	0.027	0.016	0.019	0.015	0.046	0.011	0.0	0.007	0.024	0.009	0.005	0.018	0.019	0.0	0.0	0.039	0.0	0.0	0.0
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS03C51D352	0.0	0.004	0.0	0.001	0.017	0.004	0.002	0.006	0.0	0.005	0.0	0.004	0.0	0.046	0.0	0.0	0.0	0.0	0.0	0.024	0.0	0.0	0.0
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS03133B4F2	0.0	0.004	0.0	0.001	0.017	0.004	0.002	0.006	0.0	0.005	0.0	0.004	0.0	0.046	0.0	0.0	0.0	0.0	0.0	0.024	0.0	0.0	0.0
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS0F00D756A	0.0	0.004	0.0	0.001	0.017	0.004	0.002	0.006	0.0	0.005	0.0	0.004	0.0	0.046	0.0	0.0	0.0	0.0	0.0	0.024	0.0	0.0	0.0
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS0E2863F09	0.0	0.004	0.0	0.001	0.017	0.004	0.002	0.006	0.0	0.005	0.0	0.004	0.0	0.046	0.0	0.0	0.0	0.0	0.0	0.024	0.0	0.0	0.0
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS09648FAA9	0.0	0.004	0.0	0.001	0.017	0.004	0.002	0.006	0.0	0.005	0.0	0.004	0.0	0.046	0.0	0.0	0.0	0.0	0.0	0.024	0.0	0.0	0.0
APP	P05067	False	A4_HUMAN		CPI-SS09808DEAE	1.068	0.698	0.602	0.336	0.925	0.406	0.873	0.713	1.058	0.835	0.703	0.563	0.854	0.488	0.985	0.581	0.615	0.271	1.178	0.834	0.698	0.903	0.641
SPN	P16150	False	LEUK_HUMAN		CPI-SS09C4FCB90	0.002	0.001	0.0	0.001	0.0	0.0	0.0	0.001	0.003	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGAL	P20701	False	ITAL_HUMAN		CPI-SS0E9A581F8	0.0	0.001	0.003	0.0	0.0	0.006	0.0	0.001	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NTF3	P20783	False	NTF3_HUMAN		CPI-SS004A073E1	0.028	0.093	0.122	0.245	0.097	0.038	0.036	0.091	0.023	0.153	0.12	0.081	0.027	0.026	0.04	0.225	0.246	0.0	0.04	0.021	0.0	0.325	0.219
NTF3	P20783	False	NTF3_HUMAN		CPI-SS0ADA587B4	0.028	0.093	0.122	0.245	0.097	0.038	0.036	0.091	0.023	0.153	0.12	0.081	0.027	0.026	0.04	0.225	0.246	0.0	0.04	0.021	0.0	0.325	0.219
NAMPT	P43490	False	NAMPT_HUMAN		CPI-SS0391D4602	0.029	0.024	0.043	0.048	0.049	0.045	0.066	0.044	0.095	0.052	0.043	0.032	0.03	0.067	0.025	0.059	0.031	0.0	0.0	0.0	0.085	0.0	0.0
NAMPT	P43490	False	NAMPT_HUMAN		CPI-SS00A6D366F	0.029	0.024	0.043	0.048	0.049	0.045	0.066	0.044	0.095	0.052	0.043	0.032	0.03	0.067	0.025	0.059	0.031	0.0	0.0	0.0	0.085	0.0	0.0
AIMP1	Q12904	False	AIMP1_HUMAN		CPI-SS05D1A6BEF	0.045	0.045	0.062	0.088	0.082	0.088	0.082	0.074	0.073	0.029	0.063	0.059	0.082	0.068	0.064	0.019	0.066	0.0	0.049	0.055	0.175	0.0	0.066
NRG4	Q8WWG1	False	NRG4_HUMAN		CPI-SS074CF011C	0.016	0.006	0.003	0.013	0.004	0.007	0.009	0.005	0.007	0.006	0.0	0.011	0.0	0.008	0.0	0.017	0.007	0.0	0.0	0.0	0.0	0.0	0.0
VEGFA	P15692	False	VEGFA_HUMAN		CPI-CS067298D94	0.12	0.09	0.105	0.081	0.104	0.077	0.082	0.13	0.038	0.101	0.095	0.1	0.044	0.179	0.098	0.085	0.085	0.0	0.094	0.084	0.0	0.0	0.173
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0DE0A486F	0.12	0.09	0.105	0.081	0.104	0.077	0.082	0.13	0.038	0.101	0.095	0.1	0.044	0.179	0.098	0.085	0.085	0.0	0.094	0.084	0.0	0.0	0.173
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0E00478B4	0.12	0.09	0.105	0.081	0.104	0.077	0.082	0.13	0.038	0.101	0.095	0.1	0.044	0.179	0.098	0.085	0.085	0.0	0.094	0.084	0.0	0.0	0.173
PGF	P49763	False	PLGF_HUMAN		CPI-CS073D36B1D	0.016	0.009	0.009	0.036	0.004	0.012	0.007	0.008	0.003	0.0	0.004	0.004	0.027	0.021	0.019	0.0	0.006	0.0	0.045	0.0	0.0	0.0	0.0
PGF	P49763	False	PLGF_HUMAN		CPI-SS0855C0353	0.016	0.009	0.009	0.036	0.004	0.012	0.007	0.008	0.003	0.0	0.004	0.004	0.027	0.021	0.019	0.0	0.006	0.0	0.045	0.0	0.0	0.0	0.0
PGF	P49763	False	PLGF_HUMAN		CPI-SS0D22A09AD	0.016	0.009	0.009	0.036	0.004	0.012	0.007	0.008	0.003	0.0	0.004	0.004	0.027	0.021	0.019	0.0	0.006	0.0	0.045	0.0	0.0	0.0	0.0
PGF	P49763	False	PLGF_HUMAN		CPI-SS0E61DB5DF	0.016	0.009	0.009	0.036	0.004	0.012	0.007	0.008	0.003	0.0	0.004	0.004	0.027	0.021	0.019	0.0	0.006	0.0	0.045	0.0	0.0	0.0	0.0
VEGFB	P49765	False	VEGFB_HUMAN		CPI-CS077F1340A	0.027	0.027	0.042	0.04	0.039	0.037	0.024	0.029	0.016	0.012	0.021	0.028	0.027	0.041	0.045	0.033	0.034	0.0	0.039	0.059	0.164	0.0	0.0
VEGFB	P49765	False	VEGFB_HUMAN		CPI-SS033E6DE7E	0.027	0.027	0.042	0.04	0.039	0.037	0.024	0.029	0.016	0.012	0.021	0.028	0.027	0.041	0.045	0.033	0.034	0.0	0.039	0.059	0.164	0.0	0.0
VEGFB	P49765	False	VEGFB_HUMAN		CPI-SS0947A8549	0.027	0.027	0.042	0.04	0.039	0.037	0.024	0.029	0.016	0.012	0.021	0.028	0.027	0.041	0.045	0.033	0.034	0.0	0.039	0.059	0.164	0.0	0.0
VEGFB	P49765	False	VEGFB_HUMAN		CPI-SS098425155	0.027	0.027	0.042	0.04	0.039	0.037	0.024	0.029	0.016	0.012	0.021	0.028	0.027	0.041	0.045	0.033	0.034	0.0	0.039	0.059	0.164	0.0	0.0
SEMA3A	Q14563	False	SEM3A_HUMAN		CPI-SS08083B141	1.001	1.049	0.707	0.691	0.975	0.241	0.813	1.425	0.206	1.288	1.13	0.941	0.151	1.15	0.943	1.222	0.458	0.714	1.087	1.402	1.916	1.101	1.326
SEMA3A	Q14563	False	SEM3A_HUMAN		CPI-CS0E5D1ECCE	1.001	1.049	0.707	0.691	0.975	0.241	0.813	1.425	0.206	1.288	1.13	0.941	0.151	1.15	0.943	1.222	0.458	0.714	1.087	1.402	1.916	1.101	1.326
SEMA3A	Q14563	False	SEM3A_HUMAN		CPI-CS0D238C22B	1.001	1.049	0.707	0.691	0.975	0.241	0.813	1.425	0.206	1.288	1.13	0.941	0.151	1.15	0.943	1.222	0.458	0.714	1.087	1.402	1.916	1.101	1.326
SEMA3A	Q14563	False	SEM3A_HUMAN		CPI-CS0AA769F5B	1.001	1.049	0.707	0.691	0.975	0.241	0.813	1.425	0.206	1.288	1.13	0.941	0.151	1.15	0.943	1.222	0.458	0.714	1.087	1.402	1.916	1.101	1.326
SEMA3A	Q14563	False	SEM3A_HUMAN		CPI-CS0AB19226A	1.001	1.049	0.707	0.691	0.975	0.241	0.813	1.425	0.206	1.288	1.13	0.941	0.151	1.15	0.943	1.222	0.458	0.714	1.087	1.402	1.916	1.101	1.326
SEMA3F	Q13275	False	SEM3F_HUMAN		CPI-SS0F15C1AB3	0.042	0.077	0.039	0.027	0.096	0.022	0.068	0.09	0.042	0.078	0.087	0.082	0.014	0.074	0.065	0.144	0.074	0.0	0.032	0.048	0.085	0.0	0.058
SEMA3C	Q99985	False	SEM3C_HUMAN		CPI-SS0241A1F57	0.345	0.17	0.079	0.111	0.283	0.389	0.223	0.527	0.054	0.068	0.09	0.234	0.054	0.046	0.355	0.09	0.072	0.0	0.291	0.168	0.0	0.0	0.31
ALB	P02768	False	ALBU_HUMAN		CPI-CS0C9EE65C2	0.077	0.077	0.049	0.089	0.076	0.122	0.205	0.078	0.093	0.086	0.062	0.108	0.032	0.067	0.065	0.043	0.064	0.0	0.078	0.057	0.13	0.253	0.0
